feature,importance
TotalCharges_1400.3,0.0
TotalCharges_1400.55,0.0
TotalCharges_1400.85,0.0
TotalCharges_1401.15,0.0
TotalCharges_1401.4,0.0
TotalCharges_1402.25,0.0
TotalCharges_1403.1,0.0
TotalCharges_1392.25,0.0
TotalCharges_1391.65,0.0
TotalCharges_1391.15,0.0
TotalCharges_1390.85,0.0
TotalCharges_1383.6,0.0
TotalCharges_1384.75,0.0
TotalCharges_1385.85,0.0
TotalCharges_1386.8,0.0
TotalCharges_1386.9,0.0
TotalCharges_1387,0.0
TotalCharges_140.1,0.0
TotalCharges_1398.6,0.0
TotalCharges_1398.25,0.0
TotalCharges_132.4,0.0
TotalCharges_1245.6,0.0
TotalCharges_1246.4,0.0
TotalCharges_1247.75,0.0
TotalCharges_1248.9,0.0
TotalCharges_1249.25,0.0
TotalCharges_125,0.0
TotalCharges_125.5,0.0
TotalCharges_125.95,0.0
TotalCharges_1250.1,0.0
TotalCharges_1322.55,0.0
TotalCharges_1397.65,0.0
TotalCharges_1210.3,0.0
TotalCharges_1399.35,0.0
TotalCharges_1393.6,0.0
TotalCharges_1394.55,0.0
TotalCharges_1395.05,0.0
TotalCharges_1396,0.0
TotalCharges_1396.25,0.0
TotalCharges_1396.9,0.0
TotalCharges_1397.3,0.0
TotalCharges_1387.35,0.0
TotalCharges_1388,0.0
TotalCharges_141.65,0.0
TotalCharges_1388.45,0.0
TotalCharges_1423.15,0.0
TotalCharges_1423.35,0.0
TotalCharges_1423.65,0.0
TotalCharges_1423.85,0.0
TotalCharges_1424.2,0.0
TotalCharges_1424.4,0.0
TotalCharges_1424.5,0.0
TotalCharges_1424.6,0.0
TotalCharges_1424.9,0.0
TotalCharges_1424.95,0.0
TotalCharges_1425.45,0.0
TotalCharges_1426.4,0.0
TotalCharges_1416.75,0.0
TotalCharges_1416.2,0.0
TotalCharges_1406.65,0.0
TotalCharges_1415.85,0.0
TotalCharges_1406.9,0.0
TotalCharges_141.1,0.0
TotalCharges_141.45,0.0
TotalCharges_141.5,0.0
TotalCharges_141.6,0.0
TotalCharges_1423.05,0.0
TotalCharges_1422.65,0.0
TotalCharges_1422.1,0.0
TotalCharges_139.75,0.0
TotalCharges_1388.75,0.0
TotalCharges_1389.2,0.0
TotalCharges_1389.35,0.0
TotalCharges_1389.6,0.0
TotalCharges_1389.85,0.0
TotalCharges_139.05,0.0
TotalCharges_139.25,0.0
TotalCharges_139.35,0.0
TotalCharges_139.4,0.0
TotalCharges_1390.6,0.0
TotalCharges_1422.05,0.0
TotalCharges_1404.65,0.0
TotalCharges_1405.3,0.0
TotalCharges_1406,0.0
TotalCharges_1416.5,0.0
TotalCharges_1417.9,0.0
TotalCharges_1419.4,0.0
TotalCharges_142.35,0.0
TotalCharges_1421.75,0.0
TotalCharges_1421.9,0.0
TotalCharges_1144.6,0.0
TotalCharges_1789.25,0.0
TotalCharges_1145.7,0.0
TotalCharges_1442.2,0.0
TotalCharges_1527.5,0.0
TotalCharges_1529.2,0.0
TotalCharges_1529.45,0.0
TotalCharges_1529.65,0.0
TotalCharges_153.05,0.0
TotalCharges_153.3,0.0
TotalCharges_153.8,0.0
TotalCharges_153.95,0.0
TotalCharges_1530.6,0.0
TotalCharges_1531.4,0.0
TotalCharges_1532.45,0.0
TotalCharges_1533.8,0.0
TotalCharges_1534.05,0.0
TotalCharges_1534.75,0.0
TotalCharges_1536.75,0.0
TotalCharges_1537.85,0.0
TotalCharges_1537.9,0.0
TotalCharges_1496.9,0.0
TotalCharges_1495.1,0.0
TotalCharges_1554,0.0
TotalCharges_1446.8,0.0
TotalCharges_1527.35,0.0
TotalCharges_1525.35,0.0
TotalCharges_1524.85,0.0
TotalCharges_155.35,0.0
TotalCharges_1540.05,0.0
TotalCharges_1540.2,0.0
TotalCharges_1540.35,0.0
TotalCharges_1544.05,0.0
TotalCharges_1545.4,0.0
TotalCharges_1546.3,0.0
TotalCharges_1547.35,0.0
TotalCharges_1548.65,0.0
TotalCharges_1549.75,0.0
TotalCharges_155.65,0.0
TotalCharges_1523.4,0.0
TotalCharges_155.8,0.0
TotalCharges_155.9,0.0
TotalCharges_1551.6,0.0
TotalCharges_1553.2,0.0
TotalCharges_1553.9,0.0
TotalCharges_1539.8,0.0
TotalCharges_1539.45,0.0
TotalCharges_1522.7,0.0
TotalCharges_1538.6,0.0
TotalCharges_1442,0.0
TotalCharges_1442.6,0.0
TotalCharges_154.8,0.0
TotalCharges_1442.65,0.0
TotalCharges_143.9,0.0
TotalCharges_1430.05,0.0
TotalCharges_1430.25,0.0
TotalCharges_1430.95,0.0
TotalCharges_1431.65,0.0
TotalCharges_1432.55,0.0
TotalCharges_1433.8,0.0
TotalCharges_1434.1,0.0
TotalCharges_1434.6,0.0
TotalCharges_1436.95,0.0
TotalCharges_1438.05,0.0
TotalCharges_1439.35,0.0
TotalCharges_144,0.0
TotalCharges_144.15,0.0
TotalCharges_144.35,0.0
TotalCharges_144.55,0.0
TotalCharges_144.8,0.0
TotalCharges_144.95,0.0
TotalCharges_1440.75,0.0
TotalCharges_1454.25,0.0
TotalCharges_1457.25,0.0
TotalCharges_143.65,0.0
TotalCharges_143.35,0.0
TotalCharges_1441.1,0.0
TotalCharges_1448.8,0.0
TotalCharges_1443.65,0.0
TotalCharges_1444.05,0.0
TotalCharges_1444.65,0.0
TotalCharges_1445.2,0.0
TotalCharges_1445.3,0.0
TotalCharges_1445.95,0.0
TotalCharges_1447.9,0.0
TotalCharges_1494.5,0.0
TotalCharges_1448.6,0.0
TotalCharges_145,0.0
TotalCharges_1441.65,0.0
TotalCharges_145.15,0.0
TotalCharges_145.4,0.0
TotalCharges_1451.1,0.0
TotalCharges_1451.6,0.0
TotalCharges_1451.9,0.0
TotalCharges_1453.1,0.0
TotalCharges_1454.15,0.0
TotalCharges_1441.95,0.0
TotalCharges_1441.8,0.0
TotalCharges_154.85,0.0
TotalCharges_154.65,0.0
TotalCharges_147.8,0.0
TotalCharges_151.65,0.0
TotalCharges_189.45,0.0
TotalCharges_189.95,0.0
TotalCharges_1893.5,0.0
TotalCharges_1893.95,0.0
TotalCharges_1898.1,0.0
TotalCharges_1899.65,0.0
TotalCharges_19,0.0
TotalCharges_19.05,0.0
TotalCharges_19.1,0.0
TotalCharges_19.15,0.0
TotalCharges_19.2,0.0
TotalCharges_19.25,0.0
TotalCharges_19.3,0.0
TotalCharges_19.4,0.0
TotalCharges_1704.95,0.0
TotalCharges_1701.65,0.0
TotalCharges_1429.65,0.0
TotalCharges_1513.6,0.0
TotalCharges_1507,0.0
TotalCharges_1509.8,0.0
TotalCharges_1509.9,0.0
TotalCharges_189.2,0.0
TotalCharges_189.1,0.0
TotalCharges_1889.5,0.0
TotalCharges_1905.4,0.0
TotalCharges_190.1,0.0
TotalCharges_190.25,0.0
TotalCharges_190.5,0.0
TotalCharges_1900.25,0.0
TotalCharges_1901,0.0
TotalCharges_1901.05,0.0
TotalCharges_1901.25,0.0
TotalCharges_1901.65,0.0
TotalCharges_1902,0.0
TotalCharges_1905.7,0.0
TotalCharges_1888.65,0.0
TotalCharges_1907.85,0.0
TotalCharges_1908.35,0.0
TotalCharges_19.6,0.0
TotalCharges_19.5,0.0
TotalCharges_1886.4,0.0
TotalCharges_19.45,0.0
TotalCharges_1887,0.0
TotalCharges_1888.25,0.0
TotalCharges_1888.45,0.0
TotalCharges_151.3,0.0
TotalCharges_151.75,0.0
TotalCharges_154.55,0.0
TotalCharges_151.8,0.0
TotalCharges_1498.65,0.0
TotalCharges_150,0.0
TotalCharges_150.35,0.0
TotalCharges_150.6,0.0
TotalCharges_150.75,0.0
TotalCharges_150.85,0.0
TotalCharges_1500.25,0.0
TotalCharges_1500.5,0.0
TotalCharges_1500.95,0.0
TotalCharges_1501.75,0.0
TotalCharges_1502.25,0.0
TotalCharges_1502.65,0.0
TotalCharges_1504.05,0.0
TotalCharges_1505.05,0.0
TotalCharges_1505.15,0.0
TotalCharges_1505.35,0.0
TotalCharges_1520.9,0.0
TotalCharges_1521.2,0.0
TotalCharges_1522.65,0.0
TotalCharges_1539.75,0.0
TotalCharges_154.3,0.0
TotalCharges_1498.55,0.0
TotalCharges_1498.35,0.0
TotalCharges_1498.2,0.0
TotalCharges_152.3,0.0
TotalCharges_1510.3,0.0
TotalCharges_1510.5,0.0
TotalCharges_1511.2,0.0
TotalCharges_1514.85,0.0
TotalCharges_1496.45,0.0
TotalCharges_1515.1,0.0
TotalCharges_1516.6,0.0
TotalCharges_1517.5,0.0
TotalCharges_1519,0.0
TotalCharges_152.45,0.0
TotalCharges_1497.9,0.0
TotalCharges_152.6,0.0
TotalCharges_152.7,0.0
TotalCharges_152.95,0.0
TotalCharges_1520.1,0.0
TotalCharges_1506.4,0.0
TotalCharges_1505.9,0.0
TotalCharges_1505.85,0.0
TotalCharges_1505.45,0.0
TotalCharges_1497.05,0.0
TotalCharges_1458.1,0.0
TotalCharges_1470.95,0.0
TotalCharges_19.95,0.0
TotalCharges_1680.25,0.0
TotalCharges_1667.25,0.0
TotalCharges_1681.6,0.0
TotalCharges_1669.4,0.0
TotalCharges_167.2,0.0
TotalCharges_167.3,0.0
TotalCharges_167.5,0.0
TotalCharges_1671.6,0.0
TotalCharges_1672.15,0.0
TotalCharges_1672.35,0.0
TotalCharges_1673.4,0.0
TotalCharges_1673.8,0.0
TotalCharges_1676.95,0.0
TotalCharges_1677.85,0.0
TotalCharges_1679.25,0.0
TotalCharges_1679.4,0.0
TotalCharges_1679.65,0.0
TotalCharges_168.15,0.0
TotalCharges_168.2,0.0
TotalCharges_168.5,0.0
TotalCharges_168.6,0.0
TotalCharges_168.65,0.0
TotalCharges_1682.05,0.0
TotalCharges_1683.6,0.0
TotalCharges_170.9,0.0
TotalCharges_169.45,0.0
TotalCharges_1682.4,0.0
TotalCharges_1683.7,0.0
TotalCharges_1685.9,0.0
TotalCharges_1686.15,0.0
TotalCharges_1686.85,0.0
TotalCharges_1687.95,0.0
TotalCharges_1688.9,0.0
TotalCharges_1689.45,0.0
TotalCharges_169.05,0.0
TotalCharges_169.65,0.0
TotalCharges_170.85,0.0
TotalCharges_169.75,0.0
TotalCharges_169.8,0.0
TotalCharges_1691.9,0.0
TotalCharges_1692.6,0.0
TotalCharges_1696.2,0.0
TotalCharges_1697.7,0.0
TotalCharges_1698.55,0.0
TotalCharges_1699.15,0.0
TotalCharges_170.5,0.0
TotalCharges_168.9,0.0
TotalCharges_1629.2,0.0
TotalCharges_1664.3,0.0
TotalCharges_1626.05,0.0
TotalCharges_1570.7,0.0
TotalCharges_157.75,0.0
TotalCharges_157.65,0.0
TotalCharges_157.55,0.0
TotalCharges_1556.85,0.0
TotalCharges_1558.65,0.0
TotalCharges_1558.7,0.0
TotalCharges_1559.15,0.0
TotalCharges_1559.25,0.0
TotalCharges_1559.3,0.0
TotalCharges_1559.45,0.0
TotalCharges_156.1,0.0
TotalCharges_156.25,0.0
TotalCharges_156.35,0.0
TotalCharges_156.4,0.0
TotalCharges_156.85,0.0
TotalCharges_1561.5,0.0
TotalCharges_1563.9,0.0
TotalCharges_1563.95,0.0
TotalCharges_1564.4,0.0
TotalCharges_1565.7,0.0
TotalCharges_159.4,0.0
TotalCharges_159.35,0.0
TotalCharges_159.2,0.0
TotalCharges_158.4,0.0
TotalCharges_1555.65,0.0
TotalCharges_1581.95,0.0
TotalCharges_1573.05,0.0
TotalCharges_1573.7,0.0
TotalCharges_1573.95,0.0
TotalCharges_1574.45,0.0
TotalCharges_1574.5,0.0
TotalCharges_1579.7,0.0
TotalCharges_158.35,0.0
TotalCharges_158.95,0.0
TotalCharges_159.15,0.0
TotalCharges_1581.2,0.0
TotalCharges_1582.75,0.0
TotalCharges_1625.65,0.0
TotalCharges_1583.5,0.0
TotalCharges_1584.8,0.0
TotalCharges_1587.55,0.0
TotalCharges_1588.25,0.0
TotalCharges_1588.7,0.0
TotalCharges_1588.75,0.0
TotalCharges_1665.2,0.0
TotalCharges_1663.75,0.0
TotalCharges_1471.75,0.0
TotalCharges_1700.9,0.0
TotalCharges_146.3,0.0
TotalCharges_146.4,0.0
TotalCharges_146.6,0.0
TotalCharges_146.65,0.0
TotalCharges_146.9,0.0
TotalCharges_1460.65,0.0
TotalCharges_1460.85,0.0
TotalCharges_1461.15,0.0
TotalCharges_1461.45,0.0
TotalCharges_1462.05,0.0
TotalCharges_1462.6,0.0
TotalCharges_1463.45,0.0
TotalCharges_1463.5,0.0
TotalCharges_1463.7,0.0
TotalCharges_1465.75,0.0
TotalCharges_1466.1,0.0
TotalCharges_1468.75,0.0
TotalCharges_1468.9,0.0
TotalCharges_147.15,0.0
TotalCharges_147.5,0.0
TotalCharges_1553.95,0.0
TotalCharges_146.05,0.0
TotalCharges_147.55,0.0
TotalCharges_1459.35,0.0
TotalCharges_1489.3,0.0
TotalCharges_1474.35,0.0
TotalCharges_1474.75,0.0
TotalCharges_1474.9,0.0
TotalCharges_1476.25,0.0
TotalCharges_1477.65,0.0
TotalCharges_1478.85,0.0
TotalCharges_148.05,0.0
TotalCharges_1482.3,0.0
TotalCharges_1483.25,0.0
TotalCharges_149.05,0.0
TotalCharges_147.75,0.0
TotalCharges_149.55,0.0
TotalCharges_1490.4,0.0
TotalCharges_1490.95,0.0
TotalCharges_1492.1,0.0
TotalCharges_1493.1,0.0
TotalCharges_1493.2,0.0
TotalCharges_1493.55,0.0
TotalCharges_1493.75,0.0
TotalCharges_1470.05,0.0
TotalCharges_1554.9,0.0
TotalCharges_1653.85,0.0
TotalCharges_1643.55,0.0
TotalCharges_165.2,0.0
TotalCharges_1646.45,0.0
TotalCharges_163.2,0.0
TotalCharges_163.55,0.0
TotalCharges_163.6,0.0
TotalCharges_163.7,0.0
TotalCharges_1630.4,0.0
TotalCharges_1633,0.0
TotalCharges_1636.95,0.0
TotalCharges_1637.3,0.0
TotalCharges_1637.4,0.0
TotalCharges_1638.7,0.0
TotalCharges_1639.3,0.0
TotalCharges_164.3,0.0
TotalCharges_164.5,0.0
TotalCharges_164.6,0.0
TotalCharges_164.85,0.0
TotalCharges_1640,0.0
TotalCharges_1641.3,0.0
TotalCharges_1641.8,0.0
TotalCharges_1642.75,0.0
TotalCharges_1643.25,0.0
TotalCharges_1647,0.0
TotalCharges_1648.45,0.0
TotalCharges_165,0.0
TotalCharges_1654.45,0.0
TotalCharges_165.35,0.0
TotalCharges_165.4,0.0
TotalCharges_165.45,0.0
TotalCharges_165.5,0.0
TotalCharges_1651.95,0.0
TotalCharges_1652.1,0.0
TotalCharges_1652.4,0.0
TotalCharges_1652.95,0.0
TotalCharges_1653.45,0.0
TotalCharges_1626.4,0.0
TotalCharges_1663.5,0.0
TotalCharges_1654.6,0.0
TotalCharges_1654.7,0.0
TotalCharges_1654.75,0.0
TotalCharges_1654.85,0.0
TotalCharges_1655.35,0.0
TotalCharges_1657.4,0.0
TotalCharges_166.3,0.0
TotalCharges_1660,0.0
TotalCharges_1662.05,0.0
TotalCharges_190.05,0.0
TotalCharges_978.6,0.0
TotalCharges_1146.05,0.0
TotalCharges_1733.15,0.0
TotalCharges_1820.45,0.0
TotalCharges_1820.9,0.0
TotalCharges_1821.2,0.0
TotalCharges_1821.8,0.0
TotalCharges_1821.95,0.0
TotalCharges_1778.5,0.0
TotalCharges_1777.6,0.0
TotalCharges_1845.9,0.0
TotalCharges_1730.65,0.0
TotalCharges_1724.15,0.0
TotalCharges_1725,0.0
TotalCharges_1725.4,0.0
TotalCharges_1725.95,0.0
TotalCharges_1727.5,0.0
TotalCharges_1728.2,0.0
TotalCharges_1729.35,0.0
TotalCharges_173,0.0
TotalCharges_173.15,0.0
TotalCharges_1730.35,0.0
TotalCharges_1732.6,0.0
TotalCharges_1776.95,0.0
TotalCharges_1818.9,0.0
TotalCharges_1818.3,0.0
TotalCharges_1816.75,0.0
TotalCharges_181.6,0.0
TotalCharges_1840.75,0.0
TotalCharges_1841.2,0.0
TotalCharges_1841.9,0.0
TotalCharges_1842.7,0.0
TotalCharges_183.75,0.0
TotalCharges_1826.7,0.0
TotalCharges_181.1,0.0
TotalCharges_1825.5,0.0
TotalCharges_181.5,0.0
TotalCharges_181.65,0.0
TotalCharges_1816.2,0.0
TotalCharges_181.7,0.0
TotalCharges_181.8,0.0
TotalCharges_1810.55,0.0
TotalCharges_1810.85,0.0
TotalCharges_1813.1,0.0
TotalCharges_1813.35,0.0
TotalCharges_1815,0.0
TotalCharges_1815.3,0.0
TotalCharges_1815.65,0.0
TotalCharges_1732.95,0.0
TotalCharges_1734.2,0.0
TotalCharges_184.65,0.0
TotalCharges_1734.5,0.0
TotalCharges_1715.1,0.0
TotalCharges_1715.15,0.0
TotalCharges_1715.65,0.0
TotalCharges_1716.45,0.0
TotalCharges_1718.2,0.0
TotalCharges_1718.35,0.0
TotalCharges_1718.95,0.0
TotalCharges_174.45,0.0
TotalCharges_174.65,0.0
TotalCharges_174.7,0.0
TotalCharges_1756.2,0.0
TotalCharges_1758.6,0.0
TotalCharges_1758.9,0.0
TotalCharges_1759.4,0.0
TotalCharges_1759.55,0.0
TotalCharges_176.2,0.0
TotalCharges_176.3,0.0
TotalCharges_1760.25,0.0
TotalCharges_1761.05,0.0
TotalCharges_1761.45,0.0
TotalCharges_1763.55,0.0
TotalCharges_1714.95,0.0
TotalCharges_1714.55,0.0
TotalCharges_1713.1,0.0
TotalCharges_1719.15,0.0
TotalCharges_1734.65,0.0
TotalCharges_1737.45,0.0
TotalCharges_1738.9,0.0
TotalCharges_1739.6,0.0
TotalCharges_174.2,0.0
TotalCharges_174.3,0.0
TotalCharges_1723.95,0.0
TotalCharges_172.85,0.0
TotalCharges_172.35,0.0
TotalCharges_1706.45,0.0
TotalCharges_1712.9,0.0
TotalCharges_1709.1,0.0
TotalCharges_1709.15,0.0
TotalCharges_171,0.0
TotalCharges_171.15,0.0
TotalCharges_171.45,0.0
TotalCharges_1710.15,0.0
TotalCharges_1710.45,0.0
TotalCharges_1710.9,0.0
TotalCharges_1712.7,0.0
TotalCharges_184.95,0.0
TotalCharges_184.4,0.0
TotalCharges_1765.95,0.0
TotalCharges_1800.05,0.0
TotalCharges_113.95,0.0
TotalCharges_1130,0.0
TotalCharges_1426.45,0.0
TotalCharges_1427.55,0.0
TotalCharges_20.2,0.0
TotalCharges_18.8,0.0
TotalCharges_1790.8,0.0
TotalCharges_1793.25,0.0
TotalCharges_1794.65,0.0
TotalCharges_1794.8,0.0
TotalCharges_1796.55,0.0
TotalCharges_1797.1,0.0
TotalCharges_1797.75,0.0
TotalCharges_1798.65,0.0
TotalCharges_1798.9,0.0
TotalCharges_1799.3,0.0
TotalCharges_18.85,0.0
TotalCharges_1777.9,0.0
TotalCharges_18.9,0.0
TotalCharges_180.25,0.0
TotalCharges_180.3,0.0
TotalCharges_113.85,0.0
TotalCharges_113.55,0.0
TotalCharges_113.5,0.0
TotalCharges_1125.2,0.0
TotalCharges_1146.65,0.0
TotalCharges_1131.5,0.0
TotalCharges_1131.2,0.0
TotalCharges_1121.05,0.0
TotalCharges_1130.85,0.0
TotalCharges_1122.4,0.0
TotalCharges_1123.15,0.0
TotalCharges_1123.65,0.0
TotalCharges_1124.2,0.0
TotalCharges_1125.6,0.0
TotalCharges_113.35,0.0
TotalCharges_1126.35,0.0
TotalCharges_1126.75,0.0
TotalCharges_1127.2,0.0
TotalCharges_1127.35,0.0
TotalCharges_1128.1,0.0
TotalCharges_1129.1,0.0
TotalCharges_1129.35,0.0
TotalCharges_1129.75,0.0
TotalCharges_113.1,0.0
TotalCharges_180.7,0.0
TotalCharges_1801.1,0.0
TotalCharges_184.15,0.0
TotalCharges_1801.9,0.0
TotalCharges_1789.9,0.0
TotalCharges_179.25,0.0
TotalCharges_179.35,0.0
TotalCharges_179.85,0.0
TotalCharges_1806.35,0.0
TotalCharges_1808.7,0.0
TotalCharges_1809.35,0.0
TotalCharges_183.15,0.0
TotalCharges_1830.05,0.0
TotalCharges_1830.1,0.0
TotalCharges_1832.4,0.0
TotalCharges_1834.15,0.0
TotalCharges_1834.95,0.0
TotalCharges_1835.3,0.0
TotalCharges_1836.25,0.0
TotalCharges_1836.9,0.0
TotalCharges_1837.7,0.0
TotalCharges_1837.9,0.0
TotalCharges_1838.15,0.0
TotalCharges_184.05,0.0
TotalCharges_184.1,0.0
TotalCharges_1789.65,0.0
TotalCharges_3055.5,0.0
TotalCharges_1787.35,0.0
TotalCharges_178.1,0.0
TotalCharges_1802.15,0.0
TotalCharges_1802.55,0.0
TotalCharges_1803.7,0.0
TotalCharges_1790.65,0.0
TotalCharges_1790.6,0.0
TotalCharges_1790.35,0.0
TotalCharges_1790.15,0.0
TotalCharges_1778.7,0.0
TotalCharges_1779.95,0.0
TotalCharges_178.5,0.0
TotalCharges_1785.65,0.0
TotalCharges_178.8,0.0
TotalCharges_178.85,0.0
TotalCharges_1781.35,0.0
TotalCharges_1782,0.0
TotalCharges_1782.05,0.0
TotalCharges_1782.4,0.0
TotalCharges_1783.75,0.0
TotalCharges_1784.5,0.0
TotalCharges_1784.9,0.0
TotalCharges_1764.75,0.0
TotalCharges_1766.75,0.0
TotalCharges_19.85,0.0
TotalCharges_187.75,0.0
TotalCharges_1970.5,0.0
TotalCharges_1971.15,0.0
TotalCharges_1971.5,0.0
TotalCharges_1972.35,0.0
TotalCharges_1973.75,0.0
TotalCharges_1974.8,0.0
TotalCharges_1975.85,0.0
TotalCharges_1978.65,0.0
TotalCharges_198,0.0
TotalCharges_198.1,0.0
TotalCharges_198.25,0.0
TotalCharges_1910.6,0.0
TotalCharges_191.1,0.0
TotalCharges_1847.55,0.0
TotalCharges_1872.2,0.0
TotalCharges_1864.2,0.0
TotalCharges_1864.65,0.0
TotalCharges_1866.45,0.0
TotalCharges_1867.6,0.0
TotalCharges_1867.7,0.0
TotalCharges_1868.4,0.0
TotalCharges_197.7,0.0
TotalCharges_197.4,0.0
TotalCharges_1968.1,0.0
TotalCharges_20.15,0.0
TotalCharges_1992.85,0.0
TotalCharges_1992.95,0.0
TotalCharges_1993.2,0.0
TotalCharges_1993.25,0.0
TotalCharges_1993.8,0.0
TotalCharges_1994.3,0.0
TotalCharges_20,0.0
TotalCharges_973.95,0.0
TotalCharges_20.1,0.0
TotalCharges_1980.3,0.0
TotalCharges_1964.6,0.0
TotalCharges_198.6,0.0
TotalCharges_196.15,0.0
TotalCharges_198.5,0.0
TotalCharges_196.35,0.0
TotalCharges_196.4,0.0
TotalCharges_196.75,0.0
TotalCharges_196.9,0.0
TotalCharges_196.95,0.0
TotalCharges_1961.6,0.0
TotalCharges_187.35,0.0
TotalCharges_1871.15,0.0
TotalCharges_1992.2,0.0
TotalCharges_1871.85,0.0
TotalCharges_1851.45,0.0
TotalCharges_1852.85,0.0
TotalCharges_1855.65,0.0
TotalCharges_1856.4,0.0
TotalCharges_1857.25,0.0
TotalCharges_1857.3,0.0
TotalCharges_1857.75,0.0
TotalCharges_1857.85,0.0
TotalCharges_1859.1,0.0
TotalCharges_1859.5,0.0
TotalCharges_186.05,0.0
TotalCharges_186.15,0.0
TotalCharges_186.3,0.0
TotalCharges_1884.65,0.0
TotalCharges_1885.15,0.0
TotalCharges_1886.25,0.0
TotalCharges_19.55,0.0
TotalCharges_19.65,0.0
TotalCharges_19.7,0.0
TotalCharges_19.75,0.0
TotalCharges_19.8,0.0
TotalCharges_1850.65,0.0
TotalCharges_185.6,0.0
TotalCharges_185.55,0.0
TotalCharges_1880.85,0.0
TotalCharges_1873.7,0.0
TotalCharges_191.05,0.0
TotalCharges_1874.3,0.0
TotalCharges_1874.45,0.0
TotalCharges_1875.25,0.0
TotalCharges_1875.55,0.0
TotalCharges_1879.25,0.0
TotalCharges_188.1,0.0
TotalCharges_188.7,0.0
TotalCharges_1882.55,0.0
TotalCharges_185.4,0.0
TotalCharges_1882.8,0.0
TotalCharges_1863.8,0.0
TotalCharges_1862.9,0.0
TotalCharges_1861.5,0.0
TotalCharges_1861.1,0.0
TotalCharges_1848.8,0.0
TotalCharges_1849.2,0.0
TotalCharges_1849.95,0.0
TotalCharges_185.2,0.0
TotalCharges_1992.55,0.0
TotalCharges_1990.5,0.0
TotalCharges_1767.35,0.0
TotalCharges_1948.35,0.0
TotalCharges_1747.85,0.0
TotalCharges_1748.55,0.0
TotalCharges_1748.9,0.0
TotalCharges_1750.7,0.0
TotalCharges_1750.85,0.0
TotalCharges_1752.45,0.0
TotalCharges_1752.55,0.0
TotalCharges_1752.65,0.0
TotalCharges_1843.05,0.0
TotalCharges_1846.65,0.0
TotalCharges_1702.9,0.0
TotalCharges_1943.9,0.0
TotalCharges_1937.4,0.0
TotalCharges_1938.05,0.0
TotalCharges_1938.9,0.0
TotalCharges_1939.35,0.0
TotalCharges_194.2,0.0
TotalCharges_194.55,0.0
TotalCharges_1940.8,0.0
TotalCharges_1940.85,0.0
TotalCharges_1941.5,0.0
TotalCharges_1747.2,0.0
TotalCharges_1745.5,0.0
TotalCharges_1745.2,0.0
TotalCharges_174.75,0.0
TotalCharges_1769.6,0.0
TotalCharges_177.4,0.0
TotalCharges_1772.25,0.0
TotalCharges_1775.8,0.0
TotalCharges_1776,0.0
TotalCharges_1776.45,0.0
TotalCharges_1776.55,0.0
TotalCharges_1756.6,0.0
TotalCharges_1755.35,0.0
TotalCharges_1753,0.0
TotalCharges_979.05,0.0
TotalCharges_174.8,0.0
TotalCharges_1740.7,0.0
TotalCharges_1740.8,0.0
TotalCharges_1742.45,0.0
TotalCharges_1742.5,0.0
TotalCharges_1742.75,0.0
TotalCharges_1742.95,0.0
TotalCharges_1743.05,0.0
TotalCharges_1743.5,0.0
TotalCharges_1943.2,0.0
TotalCharges_191.35,0.0
TotalCharges_199.85,0.0
TotalCharges_1949.4,0.0
TotalCharges_1924.1,0.0
TotalCharges_1927.3,0.0
TotalCharges_1928.7,0.0
TotalCharges_1929,0.0
TotalCharges_1929.35,0.0
TotalCharges_1929.95,0.0
TotalCharges_193.05,0.0
TotalCharges_193.6,0.0
TotalCharges_193.8,0.0
TotalCharges_1930.9,0.0
TotalCharges_1958.45,0.0
TotalCharges_1958.95,0.0
TotalCharges_1959.5,0.0
TotalCharges_198.7,0.0
TotalCharges_1982.1,0.0
TotalCharges_1982.6,0.0
TotalCharges_1983.15,0.0
TotalCharges_371.9,0.0
TotalCharges_1988.05,0.0
TotalCharges_199.45,0.0
TotalCharges_199.75,0.0
TotalCharges_1923.85,0.0
TotalCharges_1923.5,0.0
TotalCharges_1917.1,0.0
TotalCharges_1936.85,0.0
TotalCharges_195.05,0.0
TotalCharges_978,0.0
TotalCharges_195.65,0.0
TotalCharges_1951,0.0
TotalCharges_1952.25,0.0
TotalCharges_1952.8,0.0
TotalCharges_1955.4,0.0
TotalCharges_1956.4,0.0
TotalCharges_1957.1,0.0
TotalCharges_1934.45,0.0
TotalCharges_1916.2,0.0
TotalCharges_1932.75,0.0
TotalCharges_1931.3,0.0
TotalCharges_1910.75,0.0
TotalCharges_1911.5,0.0
TotalCharges_1912.15,0.0
TotalCharges_1912.85,0.0
TotalCharges_1914.5,0.0
TotalCharges_1914.9,0.0
TotalCharges_1916,0.0
TotalCharges_3058.15,0.0
TotalCharges_3027.4,0.0
TotalCharges_3053,0.0
TotalCharges_2080.1,0.0
TotalCharges_2030.3,0.0
TotalCharges_2065.15,0.0
TotalCharges_2066,0.0
TotalCharges_2067,0.0
TotalCharges_2068.55,0.0
TotalCharges_207.35,0.0
TotalCharges_207.4,0.0
TotalCharges_2070.05,0.0
TotalCharges_2070.6,0.0
TotalCharges_2070.75,0.0
TotalCharges_2072.75,0.0
TotalCharges_2075.1,0.0
TotalCharges_2076.05,0.0
TotalCharges_2076.2,0.0
TotalCharges_2077.95,0.0
TotalCharges_2078.55,0.0
